StationID,Operator,UsageType,MaxPowerKW,FastChargeCount,ConnectionTypes,StatusType,Voltage_V,Current_A,Session_Energy_kWh,Temperature_C,SoC_pct,Session_Duration_min,Charging_Efficiency_pct,Connector_Temp_C,Grid_Load_kW
88297,(Unknown Operator),Public,22.0,0,Type 2 (Socket Only),Operational,222.1,98.78,20.17,20.6,20.1,46.9,97.4,120.0,21.98
87870,(Business Owner at Location),Public,44.0,1,CHAdeMO,Operational,226.4,192.15,16.29,17.1,27.9,25.4,94.5,120.0,44.66
86153,Galactico.pl,Public - Membership Required,2.2,0,"CEE 7/4 - Schuko - Type F, Type 2 (Socket Only)",Partly Operational (Mixed),219.0,6.13,13.23,16.9,51.9,385.5,93.9,27.5,2.17
85708,(Business Owner at Location),Private - For Staff; Visitors or Customers,11.0,0,CEE 5 Pin,Operational,231.1,44.91,18.24,20.2,54.0,102.4,96.3,60.5,9.88
84697,Enspirion,Public,22.0,0,Type 2 (Socket Only),Operational,243.9,90.52,8.38,28.8,56.3,19.6,95.1,120.0,20.54
82444,(Private Residence/Individual),Privately Owned - Notice Required,3.7,0,CEE 7/5,Operational,234.5,12.25,13.3,20.7,56.4,226.2,95.2,33.0,3.54
79382,(Business Owner at Location),Private - For Staff; Visitors or Customers,22.0,0,Type 2 (Socket Only),Operational,227.9,95.07,18.85,21.1,20.8,46.3,95.2,120.0,21.6
79379,(Business Owner at Location),Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,233.3,99.13,16.9,20.2,69.5,45.8,96.3,120.0,19.34
79256,(Business Owner at Location),Private - For Staff; Visitors or Customers,3.7,0,CEE 7/5,Operational,239.4,16.7,19.91,23.2,59.8,283.1,95.5,37.4,3.39
79255,(Business Owner at Location),Private - For Staff; Visitors or Customers,11.0,0,"CEE 5 Pin, CEE 7/5",Operational,238.0,43.68,14.13,19.0,96.4,87.6,94.1,57.6,10.2
77782,(Business Owner at Location),Private - For Staff; Visitors or Customers,22.0,0,"CEE 5 Pin, CEE 7/5",Operational,239.0,95.47,11.71,19.2,69.9,35.5,93.3,120.0,21.53
75120,Galactico.pl,Public - Membership Required,22.0,0,"CEE 7/5, Type 2 (Socket Only)",Operational,231.9,92.87,13.24,19.9,68.4,37.8,93.5,120.0,21.83
75119,Galactico.pl,Public - Membership Required,22.0,0,"CEE 7/5, Type 2 (Socket Only)",Operational,244.3,86.67,23.97,22.7,25.6,65.7,95.0,120.0,21.97
75118,Galactico.pl,Public - Membership Required,22.0,0,"CEE 7/5, Type 2 (Socket Only)",Operational,227.2,96.32,18.1,25.8,14.1,45.1,96.0,120.0,23.22
75117,Galactico.pl,Public - Membership Required,22.0,0,"CEE 7/5, Type 2 (Socket Only)",Operational,241.6,94.16,14.86,26.2,96.6,44.0,94.6,120.0,21.97
75103,Galactico.pl,Public - Membership Required,22.0,0,"CEE 7/5, Type 2 (Socket Only)",Operational,235.7,93.5,14.73,22.4,65.7,42.0,93.7,120.0,21.68
75077,Galactico.pl,Public - Membership Required,22.0,0,"CEE 7/5, Type 2 (Socket Only)",Operational,224.8,100.53,18.81,23.3,34.8,55.8,95.4,120.0,20.54
75074,Innogy SE (RWE eMobility),Public,11.0,0,Type 2 (Socket Only),Operational,216.2,50.82,19.67,20.2,61.5,102.5,96.0,68.9,10.07
75073,(Business Owner at Location),Private - For Staff; Visitors or Customers,50.0,3,"CHAdeMO, Type 1 (J1772), Type 2 (Tethered Connector)",Operational,416.6,118.63,39.92,30.2,49.5,51.3,93.7,120.0,45.83
75072,(Business Owner at Location),Private - For Staff; Visitors or Customers,22.0,0,"CEE 5 Pin, CEE 7/5",Operational,231.6,93.2,28.11,15.9,26.3,69.6,94.7,120.0,21.51
74977,Galactico.pl,Public - Membership Required,11.0,0,"CEE 7/4 - Schuko - Type F, Type 2 (Socket Only)",Operational,217.0,45.36,25.06,22.3,54.2,122.5,95.2,63.2,10.79
74318,(Business Owner at Location),Private - For Staff; Visitors or Customers,22.0,0,Type 2 (Socket Only),Operational,231.7,95.79,24.26,30.1,63.2,61.4,98.2,120.0,22.35
74317,(Business Owner at Location),Private - For Staff; Visitors or Customers,22.0,0,Type 2 (Socket Only),Operational,222.2,103.24,22.07,27.0,72.5,59.5,95.0,120.0,20.3
73329,(Business Owner at Location),Private - For Staff; Visitors or Customers,3.7,0,CEE 7/5,Operational,236.4,14.29,25.47,22.9,47.1,439.4,96.8,36.0,3.46
73328,(Business Owner at Location),Private - For Staff; Visitors or Customers,22.0,0,"CEE 5 Pin, CEE 7/5",Operational,219.4,106.31,20.99,24.7,77.4,59.1,97.1,120.0,22.54
73324,(Business Owner at Location),Private - For Staff; Visitors or Customers,3.7,0,CEE 7/5,Operational,245.3,16.43,19.46,23.0,51.8,315.0,96.7,37.0,3.49
73146,(Business Owner at Location),Private - For Staff; Visitors or Customers,3.6,0,Type 2 (Tethered Connector),Operational,232.2,15.81,16.85,18.6,49.3,302.7,96.6,32.3,3.56
72593,(Business Owner at Location),Private - For Staff; Visitors or Customers,11.0,0,"CEE 5 Pin, CEE 7/5, Type 2 (Socket Only)",Operational,216.2,51.09,28.62,29.2,48.4,164.8,94.4,78.4,10.19
72538,(Business Owner at Location),Public,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,385.5,134.49,40.23,22.4,13.9,53.8,94.7,120.0,46.14
71800,(Business Owner at Location),Private - For Staff; Visitors or Customers,3.7,0,CEE 7/5,Operational,236.2,7.66,12.32,28.3,27.4,184.3,95.3,39.2,3.61
71731,(Business Owner at Location),Public,3.6,0,"CEE 3 Pin, CEE 5 Pin",Operational,217.1,16.21,23.56,22.5,28.2,400.7,93.1,36.4,3.28
71102,(Business Owner at Location),Private - For Staff; Visitors or Customers,3.7,0,CEE 7/5,Operational,234.7,13.3,26.09,18.6,50.6,366.9,94.9,31.3,3.5
66050,(Business Owner at Location),Private - For Staff; Visitors or Customers,3.7,0,CEE 7/5,Operational,223.4,19.13,18.47,25.1,29.3,322.3,96.0,40.6,3.52
66049,(Business Owner at Location),Private - For Staff; Visitors or Customers,3.7,0,CEE 7/5,Operational,248.1,21.46,17.53,11.5,38.2,261.9,95.3,28.4,3.41
66030,(Business Owner at Location),Private - For Staff; Visitors or Customers,22.0,0,"CEE 5 Pin, CEE 7/5",Operational,229.4,96.98,13.74,26.1,75.2,32.8,95.9,120.0,21.04
66029,(Business Owner at Location),Private - For Staff; Visitors or Customers,22.0,0,"CEE 5 Pin, CEE 7/5",Operational,212.7,102.6,19.66,19.6,99.0,49.2,97.1,120.0,22.94
66028,(Business Owner at Location),Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,228.5,96.14,25.42,26.3,59.8,62.2,97.6,120.0,22.47
66004,(Business Owner at Location),Private - For Staff; Visitors or Customers,3.7,0,CEE 7/5,Operational,222.0,17.68,20.43,29.3,16.5,332.2,95.6,44.0,3.3
65990,(Business Owner at Location),Private - For Staff; Visitors or Customers,22.0,0,"CEE 5 Pin, CEE 7/5",Operational,241.6,87.27,29.46,20.1,12.7,71.4,94.5,120.0,20.58
65989,(Business Owner at Location),Public,100.0,3,"CCS (Type 2), CEE 5 Pin, CEE 7/5, CHAdeMO, Type 2 (Tethered Connector)",Operational,413.0,240.95,34.67,29.2,59.3,22.1,91.1,120.0,92.49
65988,(Business Owner at Location),Public,22.0,0,"CCS (Type 2), CEE 5 Pin, CHAdeMO, Type 2 (Socket Only)",Operational,232.5,99.48,18.25,16.9,61.9,46.6,97.2,120.0,22.1
65987,(Business Owner at Location),Public,22.0,0,"CCS (Type 2), CEE 5 Pin, CHAdeMO, Type 2 (Socket Only)",Operational,226.6,101.33,21.68,24.4,28.7,62.8,97.6,120.0,22.89
65160,(Business Owner at Location),Private - For Staff; Visitors or Customers,3.7,0,CEE 7/5,Operational,233.3,12.09,16.93,11.7,41.8,238.3,95.3,23.9,3.58
65159,(Business Owner at Location),Private - For Staff; Visitors or Customers,22.0,0,CEE 5 Pin,Operational,236.9,92.98,22.64,28.2,49.8,53.4,97.5,120.0,23.36
65135,(Unknown Operator),Public - Membership Required,3.7,0,CEE 7/4 - Schuko - Type F,Not Operational,236.3,10.98,26.23,18.5,72.4,438.3,95.2,30.3,3.4
65087,(Business Owner at Location),Private - For Staff; Visitors or Customers,22.0,0,CEE 5 Pin,Operational,212.1,103.14,18.1,30.0,79.0,55.4,98.6,120.0,20.06
64539,(Business Owner at Location),Private - For Staff; Visitors or Customers,3.6,0,Type 2 (Socket Only),Operational,240.9,18.17,20.37,31.4,51.7,341.4,97.9,46.4,3.29
64511,(Unknown Operator),Public - Membership Required,0.0,0,CEE 7/5,Not Operational,215.4,29.49,17.17,24.2,5.2,168.2,94.9,47.2,6.27
64468,(Business Owner at Location),Private - For Staff; Visitors or Customers,11.0,0,"CEE 7/4 - Schuko - Type F, Type 2 (Socket Only)",Operational,238.7,49.16,16.95,34.7,50.3,90.9,97.7,81.0,10.92
61429,(Business Owner at Location),Private - For Staff; Visitors or Customers,3.6,0,CEE 7/5,Planned For Future Date,225.2,13.56,15.06,19.6,22.6,221.4,94.7,32.4,3.57
61428,(Business Owner at Location),Private - For Staff; Visitors or Customers,22.0,0,"CEE 5 Pin, CEE 7/5",Operational,227.3,96.41,21.22,16.0,22.2,54.6,94.3,120.0,21.07
60379,Tesla (Tesla-only charging),Public,150.0,1,NACS / Tesla Supercharger,Operational,810.3,189.86,45.69,12.3,55.6,19.1,92.2,120.0,142.11
57976,Enspirion,Public,44.0,1,CHAdeMO,Operational,227.7,196.73,24.13,23.5,72.9,30.4,95.6,120.0,43.03
57616,(Business Owner at Location),Public,3.6,0,CEE 7/5,Operational,230.8,22.13,17.41,16.1,27.3,326.8,94.7,33.4,3.17
57615,(Business Owner at Location),Public,22.0,0,"CEE 5 Pin, CEE 7/5",Operational,240.1,86.12,16.03,21.6,5.0,43.7,94.5,120.0,21.78
57210,Galactico.pl,Public - Membership Required,22.0,0,"CEE 7/4 - Schuko - Type F, Type 2 (Socket Only)",Operational,240.4,92.69,17.52,19.8,40.7,53.5,96.8,120.0,20.73
56342,(Business Owner at Location),Public,44.0,1,CHAdeMO,Operational,231.5,191.71,23.16,9.7,58.9,33.7,95.7,120.0,40.94
54560,(Business Owner at Location),Public,11.0,0,"CEE 5 Pin, CEE 7/5",Operational,236.7,52.47,17.9,24.5,51.9,103.3,96.4,75.8,10.71
54559,(Unknown Operator),Public - Membership Required,3.7,0,CEE 7/4 - Schuko - Type F,Not Operational,228.2,16.54,19.05,27.4,26.3,285.6,95.3,41.5,3.33
54534,Galactico.pl,Public - Membership Required,22.0,0,"CEE 7/4 - Schuko - Type F, Type 2 (Socket Only)",Operational,227.2,100.76,17.45,29.0,33.7,40.8,94.5,120.0,20.43
54338,Enspirion,Public,44.0,1,CHAdeMO,Temporarily Unavailable,236.9,187.34,17.38,23.6,30.9,21.3,97.3,120.0,42.63
54337,Enspirion,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,426.1,116.88,19.59,30.4,25.8,25.5,96.2,120.0,48.33
54325,(Unknown Operator),Public - Membership Required,0.0,0,CEE 7/5,Not Operational,238.3,28.56,10.68,14.3,90.2,96.3,94.2,36.5,6.66
54206,Galactico.pl,Public - Membership Required,22.0,0,"CEE 7/4 - Schuko - Type F, Type 2 (Socket Only)",Operational,225.3,99.51,17.55,19.5,82.7,42.2,96.1,120.0,19.5
54205,Galactico.pl,Public - Membership Required,22.0,0,"CEE 7/4 - Schuko - Type F, Type 2 (Socket Only)",Operational,243.0,90.87,16.51,19.6,33.4,38.7,98.1,120.0,21.93
52224,Enspirion,Public,22.0,0,"Type 1 (J1772), Type 2 (Tethered Connector)",Operational,240.6,91.65,11.65,18.2,35.9,33.9,95.4,120.0,22.22
52029,Enspirion,Public - Membership Required,22.0,0,"Type 1 (J1772), Type 2 (Tethered Connector)",Operational,215.9,98.75,16.35,27.5,76.2,43.0,96.6,120.0,21.5
52028,(Business Owner at Location),Private - For Staff; Visitors or Customers,22.0,0,Type 2 (Socket Only),Operational,223.2,98.81,15.51,22.5,72.2,41.5,93.9,120.0,22.16
52027,(Business Owner at Location),Public - Pay At Location,22.0,0,"CEE 7/5, Type 2 (Socket Only)",Operational,224.9,97.11,17.56,29.1,53.3,54.7,95.6,120.0,20.77
51347,Innogy SE (RWE eMobility),Public,22.0,0,Type 2 (Socket Only),Operational,227.1,97.88,11.78,18.5,19.5,28.0,96.7,120.0,22.01
51346,Innogy SE (RWE eMobility),Public,22.0,0,Type 2 (Socket Only),Operational,221.3,99.5,20.82,22.3,34.5,54.2,96.3,120.0,20.97
460425,Tesla (including non-tesla),Public - Membership Required,120.0,1,CCS (Type 2),Operational,388.2,308.83,38.98,18.4,97.6,19.4,92.1,120.0,99.81
308145,GALP Electric,Public - Membership Required,180.0,2,CCS (Type 2),Operational,796.3,232.01,52.12,31.2,24.4,16.7,91.3,120.0,152.45
289098,(Unknown Operator),Public,32.0,0,Type 2 (Socket Only),Planned For Future Date,228.7,139.79,12.8,30.0,17.4,24.1,96.5,120.0,29.91
208779,GALP Electric,Public - Membership Required,90.0,2,"CCS (Type 2), CHAdeMO",Operational,399.2,226.05,22.85,27.7,45.7,16.1,95.3,120.0,82.94
208778,Mobie.pt,Public - Membership Required,60.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,398.7,155.48,24.97,15.3,40.8,27.4,92.7,120.0,55.59
208777,Mobie.pt,Public - Membership Required,60.0,1,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,379.8,161.41,22.26,31.9,50.3,21.5,93.8,120.0,53.56
208776,Mobie.pt,Public - Membership Required,60.0,1,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,405.8,145.93,36.63,23.4,21.8,35.1,91.2,120.0,58.56
208775,Mobie.pt,Public - Membership Required,60.0,1,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,403.8,151.59,36.6,24.4,36.9,39.8,94.6,120.0,54.02
208774,Mobie.pt,Public - Membership Required,60.0,1,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,413.3,141.11,43.61,28.7,70.3,42.4,94.8,120.0,54.85
208773,Mobie.pt,Public - Membership Required,60.0,1,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,404.9,144.62,28.63,21.3,65.7,29.3,94.0,120.0,57.1
208772,Mobie.pt,Public - Membership Required,60.0,1,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,402.3,151.64,51.92,14.4,22.6,58.4,94.0,120.0,54.01
208771,Mobie.pt,Public - Membership Required,60.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,391.8,154.03,34.16,30.7,24.2,31.2,93.7,120.0,55.02
208770,Mobie.pt,Public - Membership Required,50.0,2,"CCS (Type 2), CHAdeMO",Operational,378.0,135.02,28.77,18.7,54.7,36.5,94.6,120.0,48.56
208769,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,231.7,91.58,20.45,21.5,28.1,52.8,95.8,120.0,22.2
208765,Mobie.pt,Public - Membership Required,11.0,0,Type 2 (Socket Only),Operational,243.8,44.57,16.3,22.7,26.4,96.8,96.0,62.5,10.63
208760,Mobie.pt,Public - Membership Required,11.0,0,Type 2 (Socket Only),Operational,238.6,43.52,17.87,21.6,49.4,104.7,94.4,60.0,10.22
208756,Mobie.pt,Public - Membership Required,11.0,0,Type 2 (Socket Only),Operational,249.0,46.93,19.29,6.4,89.0,95.6,94.8,49.4,10.55
208713,Mobie.pt,Public - Membership Required,11.0,0,Type 2 (Socket Only),Operational,219.6,52.22,11.48,20.5,38.4,54.9,97.0,71.4,10.72
208712,Mobie.pt,Private - For Staff; Visitors or Customers,7.4,0,Type 2 (Socket Only),Operational,231.0,32.47,22.42,23.4,38.6,198.3,96.5,49.2,6.88
208623,GALP Electric,Public - Membership Required,160.0,5,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,827.6,191.53,81.3,28.8,44.2,27.8,90.7,120.0,141.38
208622,GALP Electric,Public - Membership Required,120.0,2,"CCS (Type 2), CHAdeMO",Operational,407.3,297.9,26.55,15.0,5.0,12.2,94.0,120.0,117.15
208621,Mobie.pt,Public - Membership Required,60.0,1,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,418.6,145.58,35.78,28.5,28.0,41.1,94.5,120.0,52.6
208620,Mobie.pt,Public - Membership Required,60.0,1,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,382.9,153.38,32.62,18.4,31.5,35.2,94.5,120.0,50.24
208619,Mobie.pt,Public - Membership Required,60.0,1,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,408.6,142.37,27.34,29.9,28.4,26.8,94.2,120.0,53.94
208618,Mobie.pt,Public - Membership Required,50.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,399.2,127.87,34.22,14.1,75.0,34.9,95.1,120.0,44.78
208617,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,388.4,130.85,29.51,19.5,55.6,39.6,93.9,120.0,43.23
208616,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,228.9,90.34,15.32,14.0,83.8,36.5,95.8,120.0,20.81
208614,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,229.0,95.07,21.33,15.7,28.9,54.2,97.0,120.0,22.02
208613,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,225.4,94.57,13.8,19.9,17.0,33.0,95.6,120.0,19.56
208612,Mobie.pt,Public - Membership Required,7.4,0,Type 2 (Socket Only),Operational,226.4,34.22,24.63,30.1,54.7,207.8,96.4,57.7,7.06
202231,Mobie.pt,Public - Membership Required,60.0,2,"CCS (Type 2), CHAdeMO",Operational,418.2,138.2,33.51,31.1,70.1,30.4,94.2,120.0,51.75
202230,Mobie.pt,Public - Membership Required,60.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,403.6,151.34,30.24,24.6,32.2,30.7,92.7,120.0,55.9
202229,Mobie.pt,Public - Membership Required,60.0,1,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,403.0,145.12,26.38,21.8,29.4,24.9,94.9,120.0,56.66
202228,Mobie.pt,Public - Membership Required,60.0,1,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,381.8,154.34,39.52,14.0,53.6,37.4,95.7,120.0,59.61
202227,Mobie.pt,Public - Membership Required,60.0,1,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,419.8,141.89,39.48,36.1,48.9,38.3,89.7,120.0,52.47
202226,Mobie.pt,Public - Membership Required,60.0,1,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,391.6,148.98,31.45,37.8,63.9,32.8,94.5,120.0,59.67
202225,EDP,Public - Membership Required,150.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,817.5,185.97,45.85,24.1,47.7,16.0,91.4,120.0,127.69
202224,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,226.8,100.5,13.9,27.5,48.1,32.6,97.7,120.0,23.85
202223,Mobie.pt,Public - Membership Required,11.0,0,Type 2 (Socket Only),Operational,235.9,52.89,15.55,20.4,35.5,83.0,95.2,72.4,10.68
202222,Mobie.pt,Public - Membership Required,7.4,0,Type 2 (Socket Only),Operational,232.6,29.99,14.0,18.0,42.3,105.3,96.5,41.5,7.27
195061,EVPower (PT),Public - Membership Required,180.0,1,CCS (Type 2),Operational,805.8,221.41,53.62,24.9,37.7,20.5,90.2,120.0,166.11
195060,Mobie.pt,Public - Membership Required,60.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,404.0,143.85,24.35,17.3,58.6,26.2,92.2,120.0,61.64
195059,Mobie.pt,Public - Membership Required,60.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,411.9,146.74,39.96,18.6,70.5,44.9,90.4,120.0,56.02
195058,Mobie.pt,Public - Membership Required,60.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,404.4,150.19,47.29,28.8,38.7,48.2,95.4,120.0,47.75
195057,Mobie.pt,Public - Membership Required,60.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,410.2,142.29,27.76,19.2,68.1,23.7,94.8,120.0,54.43
195056,Mobie.pt,Public - Membership Required,60.0,2,"CCS (Type 2), CHAdeMO",Operational,412.5,144.38,40.56,18.2,26.0,42.0,95.2,120.0,51.94
195055,Mobie.pt,Public - Membership Required,60.0,2,"CCS (Type 2), CHAdeMO",Operational,428.1,141.02,22.83,27.1,74.7,24.3,94.7,120.0,57.14
195054,Mobie.pt,Public - Membership Required,60.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,384.5,151.23,35.47,19.8,46.0,35.6,91.9,120.0,56.66
195053,Mobie.pt,Public - Membership Required,60.0,2,"CCS (Type 2), CHAdeMO",Operational,400.1,147.88,33.4,36.5,29.5,38.3,94.5,120.0,48.0
195052,Mobie.pt,Public - Membership Required,60.0,2,"CCS (Type 2), CHAdeMO",Operational,418.4,144.07,38.35,16.0,50.1,40.0,93.6,120.0,51.65
195050,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,399.5,123.04,39.34,22.4,16.6,47.7,92.1,120.0,45.61
195049,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,224.6,96.34,15.46,24.8,41.8,43.0,98.1,120.0,21.24
195048,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,237.5,92.23,20.67,22.8,5.0,48.0,95.6,120.0,21.45
194788,GALP Electric,Public - Membership Required,180.0,2,"CCS (Type 2), CHAdeMO",Operational,799.1,229.07,64.02,13.9,40.3,21.6,92.6,120.0,161.17
194786,GALP Electric,Public - Membership Required,160.0,4,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,770.8,206.35,50.37,14.3,92.4,18.1,90.8,120.0,136.87
194784,GALP Electric,Public - Membership Required,160.0,4,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,822.1,192.48,51.39,24.4,47.7,18.2,90.8,120.0,154.77
194775,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,373.3,132.3,35.08,14.3,49.1,36.4,92.6,120.0,44.1
194774,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,417.3,120.17,43.13,25.2,38.0,46.2,91.8,120.0,43.26
194773,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,401.8,124.78,30.61,12.1,48.9,38.2,95.1,120.0,41.75
194772,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,387.9,128.59,53.81,23.2,54.9,67.5,94.4,120.0,48.01
194770,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,402.9,126.7,30.1,29.4,56.2,32.5,93.3,120.0,45.93
194769,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,406.5,121.55,54.61,24.7,63.2,65.4,94.9,120.0,48.16
194768,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,390.3,127.12,45.81,35.1,23.7,59.2,93.4,120.0,50.47
194758,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,398.6,120.98,36.24,26.8,41.9,37.5,92.1,120.0,47.66
194757,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,407.8,123.59,33.88,9.6,23.4,44.9,92.0,120.0,43.32
194740,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,388.7,125.46,49.73,24.2,7.5,58.1,95.2,120.0,45.9
194739,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,409.1,122.45,24.42,19.5,23.5,33.2,95.8,120.0,47.6
194738,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,420.4,119.21,20.59,22.4,84.0,26.1,93.4,120.0,45.98
194737,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,377.9,130.8,26.58,23.4,54.3,32.2,95.1,120.0,42.83
194736,Mobie.pt,Public - Membership Required,60.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,402.4,150.17,45.45,31.3,5.9,42.2,93.9,120.0,58.76
194617,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,405.8,124.38,25.86,23.6,5.0,34.5,93.7,120.0,44.85
194615,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,217.6,99.36,20.99,10.7,65.5,61.2,95.5,120.0,21.99
194614,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,236.5,92.6,26.57,21.3,58.3,79.6,95.3,120.0,21.24
194613,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,234.0,90.53,16.9,26.0,53.1,44.3,99.0,120.0,21.97
194612,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,221.9,100.26,12.39,27.2,45.5,37.8,97.7,120.0,21.94
194611,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,231.7,94.76,21.95,25.1,65.5,58.4,98.6,120.0,21.3
194400,Atlante,Public - Membership Required,150.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,796.1,196.1,64.14,22.0,50.0,23.0,92.6,120.0,128.14
194399,Sunenergy (PT),Public - Membership Required,100.0,2,"CCS (Type 2), CHAdeMO",Operational,401.8,253.75,35.74,34.1,68.2,21.4,94.3,120.0,96.28
194398,Mobie.pt,Public - Membership Required,60.0,2,"CCS (Type 2), CHAdeMO",Operational,409.8,147.03,44.31,24.3,20.5,39.3,93.2,120.0,50.04
194397,Mobie.pt,Public - Membership Required,60.0,1,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,404.0,147.22,23.93,21.6,44.6,26.9,95.1,120.0,53.37
194396,Mobie.pt,Public - Membership Required,50.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,411.7,123.02,19.17,17.1,74.6,22.3,91.3,120.0,47.35
194395,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,410.0,121.49,35.18,26.7,82.6,40.1,94.0,120.0,45.86
194394,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,387.8,131.22,33.9,17.2,46.6,43.7,94.2,120.0,48.21
194393,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,382.0,125.59,40.44,18.9,24.3,46.8,93.0,120.0,41.96
