record_id,station_id,timestamp,charger_type,connector_type,ambient_temperature_c,humidity_pct,input_voltage_v,input_current_a,charging_power_kw,grid_frequency_hz,power_factor,energy_delivered_kwh,charging_duration_min,station_temperature_c,cable_temperature_c,insulation_resistance_mohm,ground_leakage_current_ma,battery_soc_start_pct,battery_soc_end_pct,battery_voltage_v,battery_current_a,battery_temperature_c,battery_soh_pct,cell_voltage_imbalance_mv,bms_warning_count,communication_latency_ms,packet_loss_pct,failed_auth_attempts,network_traffic_mbps,firmware_integrity_score,sensor_health_score,equipment_vibration_mm_s,relay_switch_count,error_code_count,charging_efficiency_pct,voltage_deviation_pct,current_deviation_pct,energy_loss_pct,anomaly_class
EVR_013203,CS_0232,2024-02-15 20:10:00,AC_Level_2,CCS,34.665,67.363,402.108,77.86,27.406,49.841,0.925,37.821,53.08,32.585,35.531,7.702,2.975,29.552,87.781,340.672,100.899,38.32,93.858,11.029,0,35.95,0.083,0,4.196,0.999,0.881,1.326,10,4,79.263,0.814,15.431,5.686,Charging_Fault
EVR_013204,CS_0143,2024-02-15 20:15:00,AC_Level_2,CCS,19.221,66.045,390.692,82.455,19.482,50.078,0.968,22.95,54.334,64.608,31.404,15.816,3.379,6.126,70.328,347.26,69.744,30.917,89.404,30.082,0,40.126,2.135,0,3.909,0.999,0.713,5.997,11,0,88.281,0.317,1.965,2.336,Equipment_Degradation
EVR_013205,CS_0245,2024-02-15 20:20:00,DC_Fast,CHAdeMO,31.893,67.826,417.893,61.012,8.57,50.048,0.961,11.102,40.616,41.226,44.504,16.053,2.786,52.398,67.81,424.13,51.683,35.263,95.026,13.057,1,58.503,0.537,0,3.821,0.967,0.994,1.463,5,0,94.413,1.581,0.759,3.7,Normal
EVR_013206,CS_0081,2024-02-15 20:25:00,AC_Level_2,Type_2,28.901,44.608,403.237,112.808,21.181,50.127,0.772,26.911,46.999,35.141,39.999,13.849,3.741,35.017,94.046,398.786,67.407,27.631,81.07,11.834,1,134.725,1.698,0,3.361,1.0,0.955,1.88,11,0,91.86,10.923,3.214,15.734,Energy_Anomaly
EVR_013207,CS_0126,2024-02-15 20:30:00,DC_Fast,Type_2,28.234,69.475,399.78,68.048,29.154,49.979,0.981,5.109,74.458,10.0,28.883,12.592,1.808,60.738,89.032,332.137,70.838,39.255,89.764,5.604,1,29.088,0.496,1,3.024,0.982,0.957,1.202,8,5,75.481,1.485,8.921,4.718,Charging_Fault
EVR_013208,CS_0137,2024-02-15 20:35:00,AC_Level_2,Type_2,14.447,55.266,407.543,89.652,30.91,49.975,0.899,26.669,52.555,32.059,36.913,12.391,2.115,42.597,67.441,393.417,73.287,31.843,90.888,4.001,0,37.094,0.848,1,5.993,1.0,1.0,1.581,12,0,95.42,6.657,1.115,17.041,Energy_Anomaly
EVR_013209,CS_0056,2024-02-15 20:40:00,DC_Fast,Type_2,24.104,68.514,394.777,79.32,28.135,49.956,0.941,18.132,41.59,40.499,41.067,11.313,2.61,39.164,90.829,342.349,69.164,40.695,88.101,1.218,0,2.351,0.489,0,0.271,0.969,0.98,3.012,13,1,95.237,0.219,3.102,4.203,Normal
EVR_013210,CS_0213,2024-02-15 20:45:00,DC_Fast,CHAdeMO,41.123,83.618,405.195,86.539,49.642,50.098,0.813,20.862,24.025,48.11,42.613,9.579,6.238,24.529,75.135,319.901,78.656,26.64,87.03,13.893,0,30.092,0.069,0,5.496,0.978,0.94,2.421,6,0,83.933,5.416,1.025,15.576,Energy_Anomaly
EVR_013211,CS_0094,2024-02-15 20:50:00,AC_Level_2,CCS,23.828,81.469,404.07,44.295,45.761,50.063,0.966,35.874,128.021,33.018,48.342,12.442,0.893,30.692,68.529,381.835,85.585,34.641,67.238,57.447,4,40.488,0.217,1,0.376,0.962,0.909,2.117,5,2,95.547,1.028,3.397,3.294,Battery_Anomaly
EVR_013212,CS_0292,2024-02-15 20:55:00,DC_Fast,Type_2,32.193,73.94,412.383,98.175,31.285,50.181,0.95,19.083,33.438,26.419,42.259,12.374,3.515,52.859,73.632,359.746,121.57,24.368,82.527,23.206,0,5.101,0.061,2,0.904,0.966,0.96,1.159,11,0,94.37,1.118,2.31,5.61,Normal
EVR_013213,CS_0128,2024-02-15 21:00:00,AC_Level_2,CHAdeMO,25.028,62.583,399.017,102.516,26.401,50.028,0.918,14.979,37.342,52.656,29.624,13.245,1.757,22.517,94.535,390.522,72.032,34.914,86.072,21.519,2,47.492,0.592,0,3.712,0.991,0.968,1.269,3,0,90.734,1.471,1.11,3.576,Normal
EVR_013214,CS_0217,2024-02-15 21:05:00,DC_Fast,CCS,19.539,62.685,384.592,84.017,34.391,50.213,0.979,24.855,76.973,39.562,36.5,7.719,2.974,51.516,72.913,391.157,77.875,32.227,95.483,16.891,0,257.907,4.474,13,0.738,0.722,0.974,2.815,7,0,90.092,0.806,2.125,4.818,Cybersecurity_Incident
EVR_013215,CS_0199,2024-02-15 21:10:00,DC_Fast,Type_2,24.281,53.588,415.435,95.154,15.566,50.084,0.984,20.113,32.533,30.941,35.408,11.966,3.895,30.002,90.506,356.686,57.205,37.961,94.813,19.304,1,18.044,0.398,1,3.984,0.971,0.96,1.91,7,0,96.837,2.121,1.978,4.428,Normal
EVR_013216,CS_0020,2024-02-15 21:15:00,AC_Level_2,CCS,38.31,72.976,419.268,89.766,37.91,49.963,0.965,19.252,59.218,40.791,27.826,8.662,3.995,14.569,91.937,383.707,68.491,40.677,89.22,24.133,0,24.182,0.253,0,0.879,0.991,0.973,1.191,8,0,92.482,1.756,1.058,1.126,Normal
EVR_013217,CS_0055,2024-02-15 21:20:00,DC_Fast,CCS,37.073,48.034,400.652,84.276,24.676,49.917,0.987,4.209,17.829,34.737,26.911,12.005,1.373,63.997,80.667,409.145,71.173,31.161,86.082,9.599,1,51.974,1.452,0,3.433,0.993,0.972,2.057,14,0,97.93,1.743,0.037,5.484,Normal
EVR_013218,CS_0246,2024-02-15 21:25:00,AC_Level_2,CCS,19.201,38.077,396.46,56.535,24.126,49.991,0.989,28.921,67.014,37.258,30.659,10.956,5.093,36.038,81.136,346.286,96.209,66.08,63.366,54.848,4,20.277,0.494,0,1.416,0.96,0.982,3.055,8,0,88.105,1.271,0.836,3.361,Battery_Anomaly
EVR_013219,CS_0251,2024-02-15 21:30:00,AC_Level_2,CCS,24.397,56.195,402.827,62.638,50.35,50.201,0.875,14.462,88.321,40.437,35.887,11.076,4.478,21.316,90.922,378.62,101.103,30.179,95.467,9.719,0,8.391,0.144,0,12.135,1.0,0.94,2.118,7,0,99.0,5.611,1.227,18.411,Energy_Anomaly
EVR_013220,CS_0060,2024-02-15 21:35:00,AC_Level_2,CCS,20.175,37.523,408.826,75.174,32.991,49.789,0.918,18.547,21.991,37.15,29.241,11.934,0.512,43.06,81.672,352.147,75.293,37.097,84.915,31.131,0,13.272,0.405,0,4.77,0.991,0.93,2.169,6,1,94.467,1.865,2.284,4.764,Normal
EVR_013221,CS_0163,2024-02-15 21:40:00,AC_Level_2,CHAdeMO,25.261,50.08,418.462,72.778,33.424,49.842,0.958,27.659,54.241,38.45,39.525,12.461,4.316,16.42,99.956,349.986,37.994,21.621,91.334,21.302,0,4.73,0.64,0,2.131,0.979,0.946,2.34,8,0,98.436,0.356,3.391,3.522,Normal
EVR_013222,CS_0202,2024-02-15 21:45:00,AC_Level_2,CCS,33.073,69.59,404.931,86.243,22.316,50.177,0.958,41.505,83.213,29.655,24.032,12.453,2.14,32.16,98.892,340.75,107.358,26.996,95.443,26.224,0,147.272,5.477,5,3.013,0.77,0.947,2.391,9,0,90.105,0.264,3.4,4.805,Cybersecurity_Incident
EVR_013223,CS_0227,2024-02-15 21:50:00,DC_Fast,CHAdeMO,30.401,30.452,420.252,87.556,32.256,50.065,0.946,36.447,75.006,57.122,26.125,12.813,5.946,18.807,65.661,369.298,64.514,47.609,100.0,30.625,0,37.664,0.7,0,0.156,0.985,0.606,4.682,9,0,88.397,2.015,2.124,3.955,Equipment_Degradation
EVR_013224,CS_0129,2024-02-15 21:55:00,DC_Fast,Type_2,37.841,63.433,401.956,89.21,30.977,49.949,0.834,20.414,42.261,31.422,25.747,10.256,2.627,14.816,71.641,349.87,72.884,34.563,88.574,25.581,2,50.48,0.465,0,6.572,0.974,0.959,2.032,7,0,96.303,8.321,1.802,14.175,Energy_Anomaly
EVR_013225,CS_0045,2024-02-15 22:00:00,DC_Fast,Type_2,45.925,70.142,375.922,89.947,29.568,50.148,0.927,34.411,136.925,38.554,33.292,11.66,5.366,41.568,92.482,336.701,52.542,36.794,91.025,23.115,0,16.224,0.132,0,2.183,0.993,0.918,0.959,7,0,86.353,0.267,2.102,7.691,Normal
EVR_013226,CS_0197,2024-02-15 22:05:00,DC_Fast,Type_2,30.723,76.206,386.665,106.629,38.265,49.899,0.956,30.562,26.937,28.01,23.486,13.838,3.254,64.696,71.569,372.726,55.891,31.705,94.977,27.207,0,3.1,0.785,0,0.57,0.975,0.955,1.289,6,0,93.147,0.241,1.071,4.103,Normal
EVR_013227,CS_0166,2024-02-15 22:10:00,DC_Fast,CCS,35.341,50.579,406.483,93.74,38.782,50.003,1.0,19.624,68.02,24.412,26.519,10.746,3.591,45.753,95.69,337.341,101.262,37.878,90.749,22.457,0,19.033,0.079,0,3.566,0.99,0.915,3.14,5,0,91.593,0.18,1.972,1.965,Normal
EVR_013228,CS_0247,2024-02-15 22:15:00,AC_Level_2,CHAdeMO,43.285,39.423,418.302,107.441,17.62,50.116,0.989,19.967,31.896,40.313,35.899,13.967,2.698,63.633,71.001,369.06,76.766,50.809,70.937,72.518,7,108.59,0.664,0,0.835,1.0,0.973,0.387,4,0,96.4,0.19,1.04,4.657,Battery_Anomaly
EVR_013229,CS_0226,2024-02-15 22:20:00,AC_Level_2,Type_2,22.216,33.123,390.283,70.773,20.482,50.074,0.972,88.292,62.724,46.019,41.624,15.774,4.719,35.191,83.551,389.693,43.761,35.672,91.738,8.492,0,49.129,0.013,0,6.593,0.978,0.949,2.177,6,0,96.994,0.735,1.341,3.419,Normal
EVR_013230,CS_0280,2024-02-15 22:25:00,Ultra_Fast,CCS,38.625,69.769,389.06,63.284,44.181,50.133,0.967,18.892,61.806,42.29,34.743,12.239,4.803,35.094,91.831,339.816,99.056,36.035,88.637,10.473,0,62.137,1.375,0,11.209,1.0,0.932,2.152,7,0,99.0,0.807,1.356,1.49,Normal
EVR_013231,CS_0260,2024-02-15 22:30:00,AC_Level_2,CCS,25.029,53.845,384.707,65.391,53.408,49.974,0.989,35.606,102.57,40.234,39.643,11.334,2.987,19.643,80.599,343.205,102.029,35.297,100.0,22.716,1,8.169,0.475,0,6.089,0.97,0.934,0.938,2,0,89.579,1.803,2.6,5.688,Normal
EVR_013232,CS_0197,2024-02-15 22:35:00,AC_Level_2,Type_2,33.426,53.188,419.213,47.616,34.718,50.118,1.0,24.34,20.021,36.14,32.344,8.8,6.887,32.657,91.894,332.64,99.813,25.927,87.434,11.502,0,43.645,0.365,1,2.909,0.994,0.916,1.966,9,0,95.683,1.738,3.186,5.766,Normal
EVR_013233,CS_0107,2024-02-15 22:40:00,AC_Level_2,Type_2,23.394,61.22,420.735,60.635,8.736,49.911,0.981,22.707,50.862,66.43,37.817,8.944,3.391,27.094,96.358,344.618,54.86,43.913,82.808,18.493,0,22.421,0.242,0,3.361,0.947,0.828,6.977,9,0,89.257,1.08,1.495,4.618,Equipment_Degradation
EVR_013234,CS_0269,2024-02-15 22:45:00,AC_Level_2,Type_2,39.486,79.828,389.542,85.401,43.308,49.964,0.952,29.135,112.437,39.279,34.557,10.926,5.706,51.371,87.693,357.0,92.254,42.672,91.999,9.623,0,57.451,0.161,0,1.436,0.999,0.903,1.425,12,1,86.564,1.264,2.663,2.467,Normal
EVR_013235,CS_0232,2024-02-15 22:50:00,Ultra_Fast,CHAdeMO,32.025,26.846,386.587,69.838,26.86,49.923,0.964,16.865,19.361,48.737,31.38,11.561,7.06,50.825,86.552,396.347,75.572,43.03,73.743,77.297,2,27.335,0.251,0,2.87,1.0,0.941,1.915,6,0,93.467,1.637,0.706,5.292,Battery_Anomaly
EVR_013236,CS_0101,2024-02-15 22:55:00,DC_Fast,Type_2,28.283,53.086,404.772,80.334,35.037,50.033,0.953,37.981,27.089,49.481,46.735,15.925,3.1,38.517,75.396,405.065,88.933,47.583,89.086,15.958,0,131.234,8.512,9,2.873,0.601,0.979,2.854,6,0,94.156,1.686,0.954,2.51,Cybersecurity_Incident
EVR_013237,CS_0160,2024-02-15 23:00:00,AC_Level_2,CCS,28.817,73.886,395.835,86.729,37.655,50.145,0.987,35.835,135.415,37.417,31.624,12.74,3.452,13.563,94.126,373.811,84.328,25.468,91.815,10.48,0,22.981,0.787,0,0.938,0.996,0.959,1.278,7,0,90.987,2.384,2.557,4.891,Normal
EVR_013238,CS_0095,2024-02-15 23:05:00,Ultra_Fast,CCS,48.428,70.03,409.251,48.434,34.856,49.946,0.92,57.677,82.565,41.34,28.205,11.743,5.194,35.091,84.325,324.327,85.625,48.324,76.034,49.165,4,13.675,0.232,0,3.376,0.986,0.95,2.401,7,0,92.291,0.566,1.747,4.892,Battery_Anomaly
EVR_013239,CS_0207,2024-02-15 23:10:00,DC_Fast,Type_2,28.611,60.118,406.737,66.232,37.434,50.047,0.987,20.13,60.837,45.301,40.117,15.558,2.856,30.746,65.182,358.06,87.298,36.418,100.0,18.379,0,255.541,4.32,5,5.14,0.646,0.963,2.214,5,0,90.589,0.928,1.404,3.104,Cybersecurity_Incident
EVR_013240,CS_0235,2024-02-15 23:15:00,DC_Fast,CCS,17.442,89.034,402.705,116.523,40.792,49.884,0.932,44.255,76.87,42.725,28.666,12.147,3.192,19.6,92.59,437.265,53.036,29.034,90.757,15.421,1,273.244,7.514,11,1.343,0.805,0.923,1.549,10,0,93.386,1.036,0.01,4.233,Cybersecurity_Incident
EVR_013241,CS_0154,2024-02-15 23:20:00,AC_Level_2,CCS,25.437,64.943,395.164,90.325,26.491,50.161,0.964,16.98,97.718,36.92,37.034,12.531,4.852,42.607,75.161,374.814,66.26,27.313,86.965,20.032,0,42.52,1.246,0,3.94,0.996,0.893,2.318,7,0,93.291,0.992,0.154,4.802,Normal
EVR_013242,CS_0100,2024-02-15 23:25:00,AC_Level_2,CCS,36.132,40.931,365.493,119.572,28.578,50.134,0.952,13.166,51.241,36.062,35.224,9.877,5.965,11.096,71.888,424.821,69.651,41.765,93.434,22.038,0,12.834,0.736,0,1.515,0.998,0.951,0.948,6,0,96.873,1.947,2.991,4.529,Normal
EVR_013243,CS_0238,2024-02-15 23:30:00,AC_Level_2,Type_2,42.066,52.865,385.82,67.903,30.065,50.205,0.998,37.799,76.994,47.379,44.854,14.748,4.155,19.201,79.733,372.861,86.001,21.579,90.532,20.688,0,15.058,0.005,0,1.554,1.0,0.995,2.094,8,0,98.197,0.17,2.766,5.555,Normal
EVR_013244,CS_0107,2024-02-15 23:35:00,DC_Fast,Type_2,33.884,85.838,414.489,59.617,51.025,49.795,1.0,36.296,43.451,33.812,38.367,12.77,2.959,12.166,69.727,347.092,56.454,54.581,68.346,54.18,6,50.993,0.302,0,1.049,1.0,0.958,1.549,12,0,90.358,1.608,1.532,4.575,Battery_Anomaly
EVR_013245,CS_0130,2024-02-15 23:40:00,AC_Level_2,CCS,18.045,64.213,413.086,61.891,25.142,49.94,0.914,24.245,49.978,29.01,35.482,13.56,2.366,53.095,90.647,377.378,49.311,53.562,75.806,73.222,3,42.708,0.471,1,1.476,0.955,0.935,1.095,7,0,89.81,1.253,0.658,1.648,Battery_Anomaly
EVR_013246,CS_0299,2024-02-15 23:45:00,DC_Fast,Type_2,23.995,72.231,379.005,40.283,25.263,49.94,0.977,24.918,90.049,46.241,36.795,13.337,2.495,14.274,86.644,379.818,59.022,40.967,72.283,62.384,4,23.504,0.33,0,1.226,1.0,0.866,1.994,11,0,96.798,0.604,1.114,3.309,Battery_Anomaly
EVR_013247,CS_0043,2024-02-15 23:50:00,AC_Level_2,CCS,25.977,85.33,386.386,76.562,40.936,49.871,0.972,25.826,39.033,29.445,39.755,16.872,1.846,12.045,66.71,317.315,93.905,28.346,94.56,22.259,0,14.623,0.701,0,1.486,0.96,0.946,1.93,8,0,91.83,1.674,2.697,6.58,Normal
EVR_013248,CS_0063,2024-02-15 23:55:00,AC_Level_2,Type_2,31.026,98.0,386.458,59.294,21.804,49.902,0.945,24.695,83.027,31.419,30.401,14.036,2.229,17.698,94.953,397.265,89.503,24.91,98.51,21.495,0,43.239,0.143,0,2.247,0.938,0.972,1.923,6,1,97.928,0.626,0.846,4.326,Normal
EVR_013249,CS_0073,2024-02-16 00:00:00,Ultra_Fast,Type_2,29.178,43.469,386.593,89.181,31.119,50.074,0.966,11.734,52.109,33.287,39.007,15.496,2.944,11.338,69.875,376.705,103.491,35.614,83.592,9.91,1,18.999,2.763,0,2.73,1.0,0.947,1.019,10,4,78.638,1.339,12.142,2.572,Charging_Fault
EVR_013250,CS_0186,2024-02-16 00:05:00,DC_Fast,Type_2,35.643,60.322,413.098,71.145,41.442,50.007,0.981,16.296,70.208,40.988,39.237,12.821,5.16,7.973,94.285,369.817,51.456,28.97,88.129,19.384,0,41.258,0.151,0,2.924,0.953,0.923,1.871,7,0,87.986,0.735,0.351,5.55,Normal
EVR_013251,CS_0117,2024-02-16 00:10:00,AC_Level_2,CCS,23.902,64.323,382.888,69.503,22.404,50.018,0.982,21.746,71.351,51.908,40.554,14.705,4.266,57.033,82.173,387.725,90.12,53.962,74.941,86.122,3,33.715,0.368,0,1.631,0.994,0.939,1.795,6,1,90.187,1.261,0.803,3.496,Battery_Anomaly
EVR_013252,CS_0005,2024-02-16 00:15:00,Ultra_Fast,CCS,28.496,64.755,410.345,59.524,38.603,49.908,0.98,40.032,38.254,28.529,45.429,11.212,1.226,15.222,93.592,302.811,89.169,24.875,90.403,31.532,2,9.64,0.096,0,1.741,0.995,0.944,2.017,4,0,93.608,1.649,2.423,4.656,Normal
EVR_013253,CS_0076,2024-02-16 00:20:00,DC_Fast,CHAdeMO,24.425,74.854,425.181,68.63,43.875,50.02,0.975,66.219,41.115,26.067,39.629,13.805,5.593,62.551,74.84,328.509,36.779,29.067,92.202,21.223,0,87.619,0.345,0,0.788,0.995,1.0,1.285,7,0,89.0,1.367,2.454,2.283,Normal
EVR_013254,CS_0291,2024-02-16 00:25:00,AC_Level_2,CCS,30.949,78.434,407.559,45.049,26.323,50.01,0.959,16.77,63.537,38.823,33.568,11.915,2.113,18.608,87.051,374.315,57.002,20.915,93.768,14.637,0,47.622,0.758,0,1.943,0.98,0.934,2.085,6,0,87.377,0.333,0.64,6.946,Normal
EVR_013255,CS_0083,2024-02-16 00:30:00,AC_Level_2,Type_2,23.44,64.439,405.031,85.72,9.493,50.075,0.945,26.832,63.664,42.292,51.63,8.986,4.589,29.711,90.974,368.044,90.562,32.408,83.224,9.373,0,106.664,0.05,0,3.913,0.974,0.993,1.228,15,0,92.926,2.25,1.708,2.357,Normal
EVR_013256,CS_0060,2024-02-16 00:35:00,DC_Fast,Type_2,31.729,61.835,386.177,70.988,36.585,49.964,0.977,22.577,52.732,38.85,41.693,13.374,6.569,60.443,69.066,383.795,64.811,29.94,96.281,18.598,0,43.313,0.419,0,1.577,0.984,0.933,1.126,6,0,95.22,1.739,3.088,4.603,Normal
EVR_013257,CS_0107,2024-02-16 00:40:00,AC_Level_2,Type_2,33.747,37.388,395.81,81.812,37.477,50.015,0.941,30.805,69.479,32.666,27.408,13.865,2.722,21.817,74.33,426.251,102.933,34.885,87.201,13.529,0,7.584,0.082,0,1.799,0.978,0.925,1.669,9,0,95.751,1.598,0.749,5.355,Normal
EVR_013258,CS_0117,2024-02-16 00:45:00,Ultra_Fast,CCS,32.787,55.862,403.601,75.118,45.792,49.925,0.946,46.84,38.448,33.753,18.461,14.555,6.619,36.828,80.769,354.355,63.169,20.313,97.541,14.163,0,74.603,0.622,0,5.851,0.945,0.945,1.863,4,1,91.386,1.684,1.051,5.029,Normal
EVR_013259,CS_0082,2024-02-16 00:50:00,AC_Level_2,CCS,25.82,80.514,410.87,101.42,37.656,50.025,0.979,12.758,30.635,31.202,35.018,10.012,5.342,37.064,80.928,388.579,35.855,44.589,83.406,19.955,1,41.522,0.061,0,2.841,0.937,0.918,2.007,6,0,89.469,1.946,1.902,2.053,Normal
EVR_013260,CS_0141,2024-02-16 00:55:00,AC_Level_2,CCS,38.457,47.681,391.916,81.043,38.338,50.047,0.998,58.418,84.882,34.461,48.385,9.853,5.699,13.034,82.667,415.796,83.661,34.973,93.918,32.532,0,72.204,1.046,0,2.053,0.976,0.984,2.341,4,0,95.14,1.43,2.906,4.16,Normal
EVR_013261,CS_0222,2024-02-16 01:00:00,AC_Level_2,CCS,30.404,77.655,386.637,63.222,31.504,49.95,0.921,50.295,32.735,49.815,23.968,12.567,3.02,41.01,79.381,371.723,84.53,42.448,86.324,24.209,0,69.165,0.204,0,2.652,0.972,0.786,5.97,8,0,95.903,2.745,2.08,3.098,Equipment_Degradation
EVR_013262,CS_0070,2024-02-16 01:05:00,AC_Level_2,CCS,36.195,43.537,406.162,53.772,37.464,49.867,0.936,12.598,41.813,34.792,35.076,11.62,3.231,26.381,66.694,374.77,49.126,43.621,93.349,14.532,0,27.013,0.003,0,1.599,0.97,1.0,2.648,4,0,88.093,2.477,2.06,6.119,Normal
EVR_013263,CS_0012,2024-02-16 01:10:00,DC_Fast,CCS,43.305,70.034,405.631,63.005,33.146,49.952,0.976,56.113,126.934,30.899,49.552,13.711,6.154,51.974,89.374,378.607,51.568,48.605,76.84,88.08,7,3.985,1.472,1,1.669,0.977,0.951,2.31,10,1,91.605,1.744,2.519,1.971,Battery_Anomaly
EVR_013264,CS_0297,2024-02-16 01:15:00,Ultra_Fast,CCS,40.787,66.182,396.83,65.301,45.435,49.892,0.964,20.922,66.45,26.852,33.487,12.703,4.303,13.818,72.556,400.802,56.744,42.115,72.978,71.765,2,77.307,0.111,0,6.81,0.962,1.0,2.634,7,1,93.086,0.895,1.936,3.825,Battery_Anomaly
EVR_013265,CS_0105,2024-02-16 01:20:00,AC_Level_2,CCS,26.501,50.207,390.736,39.863,29.914,49.912,0.923,37.124,72.578,37.167,36.623,12.497,6.438,17.117,93.505,378.551,82.985,32.091,96.635,25.365,0,23.988,1.413,0,1.46,1.0,0.913,1.032,7,4,74.718,0.085,14.621,4.585,Charging_Fault
EVR_013266,CS_0207,2024-02-16 01:25:00,AC_Level_2,Type_2,37.506,16.178,397.22,86.581,26.882,50.051,0.923,35.73,87.717,28.808,34.061,13.68,6.701,64.037,86.469,375.156,89.787,22.817,93.425,20.797,1,148.159,7.387,9,4.51,0.784,0.931,2.72,8,0,94.102,2.019,4.225,4.982,Cybersecurity_Incident
EVR_013267,CS_0065,2024-02-16 01:30:00,DC_Fast,CHAdeMO,45.657,63.651,387.839,98.006,34.676,49.798,0.954,29.263,42.105,14.784,43.956,9.7,5.801,27.577,74.17,404.468,113.202,29.643,89.484,17.325,0,30.605,0.656,0,1.514,0.99,0.978,1.796,11,0,93.196,1.341,2.776,5.415,Normal
EVR_013268,CS_0063,2024-02-16 01:35:00,AC_Level_2,CHAdeMO,43.136,61.054,420.183,86.775,37.001,49.997,0.918,19.386,75.198,32.862,33.023,11.919,2.79,53.16,67.921,312.443,90.566,41.249,64.038,51.761,6,27.15,0.994,0,3.074,0.989,0.886,1.309,8,1,98.775,2.189,2.364,1.247,Battery_Anomaly
EVR_013269,CS_0178,2024-02-16 01:40:00,DC_Fast,CHAdeMO,20.714,73.316,393.394,49.761,49.529,50.006,0.937,17.271,65.366,36.005,25.442,11.127,2.708,55.484,89.314,364.597,67.718,24.578,88.777,17.512,1,307.245,6.714,8,0.891,0.7,1.0,1.482,5,0,90.314,0.592,0.267,3.892,Cybersecurity_Incident
EVR_013270,CS_0008,2024-02-16 01:45:00,AC_Level_2,CCS,25.895,65.964,403.947,68.722,29.063,50.077,0.91,16.418,34.772,50.039,35.694,17.142,3.028,60.699,98.756,365.401,54.58,31.665,93.783,14.966,0,7.554,0.401,0,0.669,1.0,0.993,2.722,14,0,94.28,7.493,1.736,19.746,Energy_Anomaly
EVR_013271,CS_0159,2024-02-16 01:50:00,AC_Level_2,Type_2,35.88,45.39,389.431,111.093,25.0,49.854,1.0,13.071,33.925,34.931,43.083,14.339,1.77,38.999,94.287,408.28,59.181,38.108,93.253,22.896,0,37.372,0.05,0,3.506,0.99,0.928,1.539,7,0,94.217,1.603,1.938,5.586,Normal
EVR_013272,CS_0011,2024-02-16 01:55:00,AC_Level_2,CCS,37.088,43.681,381.026,77.05,33.646,49.987,0.936,9.545,51.209,40.5,44.053,13.149,1.894,40.027,70.737,347.949,74.155,40.446,89.866,30.166,0,15.323,0.197,0,0.234,0.981,0.956,1.726,5,0,93.099,1.709,1.036,1.006,Normal
EVR_013273,CS_0273,2024-02-16 02:00:00,AC_Level_2,Type_2,33.439,94.055,384.602,65.482,22.718,49.849,0.992,12.027,43.134,40.183,39.214,8.261,2.153,6.596,68.29,361.511,35.855,27.767,97.94,17.055,0,8.415,0.597,0,3.091,0.991,0.968,1.65,10,0,94.998,0.633,2.593,1.597,Normal
EVR_013274,CS_0095,2024-02-16 02:05:00,AC_Level_2,CCS,30.91,61.736,403.65,85.794,11.706,49.951,0.94,39.022,135.112,29.277,47.795,12.222,2.106,31.272,82.835,369.429,90.515,38.246,92.532,30.956,0,45.521,0.395,0,3.284,0.99,0.94,2.027,6,4,81.427,0.856,14.894,2.875,Charging_Fault
EVR_013275,CS_0155,2024-02-16 02:10:00,AC_Level_2,Type_2,40.079,57.991,413.319,68.959,35.054,49.925,0.937,35.908,37.724,54.651,34.711,14.078,4.754,13.096,72.432,364.435,38.533,42.513,60.844,57.671,6,57.655,0.395,0,2.459,0.967,1.0,1.489,9,0,95.01,0.864,2.805,2.054,Battery_Anomaly
EVR_013276,CS_0206,2024-02-16 02:15:00,AC_Level_2,Type_2,27.156,57.672,391.076,60.179,37.538,49.678,0.954,29.208,80.028,27.766,46.599,6.567,1.756,17.698,71.77,372.914,77.272,34.509,92.682,8.009,0,28.318,0.29,0,1.979,0.987,0.942,1.455,10,1,87.047,0.45,2.39,4.484,Normal
EVR_013277,CS_0115,2024-02-16 02:20:00,DC_Fast,CCS,32.344,67.495,394.508,109.05,20.368,50.037,0.949,19.086,25.475,47.361,36.671,11.246,3.797,38.106,78.129,421.537,105.323,31.794,98.922,26.49,1,4.538,0.004,0,2.575,0.978,0.962,1.946,11,0,90.248,2.275,1.448,3.624,Normal
EVR_013278,CS_0087,2024-02-16 02:25:00,DC_Fast,Type_2,30.287,66.588,385.754,94.581,44.668,50.061,0.962,36.785,76.76,28.022,27.704,11.858,5.7,27.71,79.143,385.37,61.411,53.712,76.255,71.743,7,12.047,0.895,0,5.856,0.994,0.985,2.383,7,0,90.801,1.745,0.786,3.068,Battery_Anomaly
EVR_013279,CS_0197,2024-02-16 02:30:00,DC_Fast,CHAdeMO,21.975,41.335,384.533,76.362,54.083,50.103,0.935,13.666,85.294,49.493,43.579,14.361,3.02,40.166,84.95,349.222,57.936,34.811,90.097,25.128,0,101.581,0.351,1,1.729,1.0,1.0,2.097,9,0,95.638,0.927,3.935,1.779,Normal
EVR_013280,CS_0098,2024-02-16 02:35:00,AC_Level_2,Type_2,32.73,43.328,394.259,68.865,29.311,50.12,0.849,41.801,46.023,29.586,36.354,9.46,4.406,64.628,88.205,399.52,38.926,36.544,83.748,26.542,1,25.751,0.721,1,2.149,0.943,1.0,1.387,9,0,93.925,7.046,1.743,15.701,Energy_Anomaly
